order_id,company,account_manager,address,city,state,zip_code,cost,sales
71a2af86,Lewis-Foster,Meredith Palmer,9726 Smith Lakes,Lake Marcville,VT,96941,145,217.5
71a2afc2,"Schroeder, Morris and Castillo",,1582 Conrad Turnpike Apt. 298,Shawnhaven,OR,1275,73.8,110.7
71a2aff4,Perez Ltd,,8846 John Forks,North Scott,MT,35868,74.9,112.4
71a2b030,Gutierrez-Singh,Andy Bernard,639 Thomas Orchard,Lake Meghanport,WI,25971,114.9,172.4
71a2b06c,Campbell-Brooks,Andy Bernard,1718 Conway Row,Port Laura,AR,49205,41.3,62
71a2b09e,Scott-Wallace,Andy Bernard,1189 Smith Light,Port Tommychester,AK,33678,69.4,104.1
71a2b0da,"Moore, Banks and Newman",Andy Bernard,40032 White Court,Carmenview,CO,33544,20,30
71a2b118,"Smith, Fox and Howard",,95644 Carmen Drive,West Heathermouth,SC,51759,45.4,68.1
71a2b152,Davenport LLC,Ryan Howard,663 Kristi Rapid,Allisonton,NH,76886,74,111
71a2b186,Dennis-Jones,Pam Beesly,1546 Jodi Track Apt. 065,South Lisa,IA,21907,104.9,157.4
71a2b1c0,"Howard, Mullins and Moore",Phyllis Vance,748 Jared Mountains Apt. 184,Port Eric,RI,55008,92.5,138.8
71a2b1f4,Thomas-Rodriguez,Andy Bernard,322 Mccall Route,East Christopher,MI,31707,177.5,266.2
71a2b22e,Thompson Inc,Dwight Schrute,968 Colin Mews Apt. 258,North Brittany,NE,86280,234.1,351.1
71a2b262,Arias-Spencer,Andy Bernard,5185 Amanda Village,Stouttown,MT,4559,74.9,112.4
71a2b292,Weaver-Ray,Phyllis Vance,4745 Jason Lock Apt. 869,Lake Brianshire,WA,73510,55,82.5
71a2b2cc,Wolf Ltd,Andy Bernard,1137 Pope Turnpike Apt. 762,Reynoldsview,VT,6280,140,210
71a2b30a,Vasquez-Garcia,Stanley Hudson,3036 Lopez Stravenue Apt. 285,Jamiehaven,OR,35041,11.3,17
71a2b33a,Hurst-Torres,Michael Scott,229 Steven Rest,Tracyville,NJ,61591,67.6,101.4
71a2b378,Riddle Group,Andy Bernard,224 Diane Trafficway,South Derekville,SD,78495,42.3,63.5
71a2b3a8,"Lopez, James and Cowan",Creed Patton,23566 Rodriguez Pass,Port Patrickview,GA,61182,80.7,121.1
71a2b3e6,Hale-Doyle,Dwight Schrute,082 Boyd Ramp,West Christinafort,MS,86195,114.9,172.4
71a2b422,Price-Peters,Dwight Schrute,32839 Lisa Square Apt. 345,Troyport,NV,2252,130.1,195.1
71a2b45e,Franklin-Taylor,Stanley Hudson,3955 Nathan Mall,Schultzshire,VA,97918,110,165
71a2b490,"Johns, Murphy and Jensen",Ryan Howard,994 Allison Village,Port Jeremy,OR,3182,82.5,123.8
71a2b4cc,Espinoza-Hernandez,Andy Bernard,1753 Christopher Plains,Henryport,FL,78360,184.9,277.4
71a2b4fe,Martinez Group,Andy Bernard,926 Gonzales Land Apt. 227,Port Mariaborough,LA,47477,70,105
71a2b53a,"Smith, Fox and Howard",,95644 Carmen Drive,West Heathermouth,SC,51759,26.4,39.6
71a2b56c,Walker Ltd,,3314 Brown Springs,West Richardfurt,CA,51591,87.4,131.1
71a2b5a8,Branch and Sons,Dwight Schrute,894 Jesse Common,Ortizborough,ND,86774,39.9,59.9
71a2b5da,Smith-Bond,Creed Patton,859 Mooney Throughway Suite 641,Davidsonburgh,MD,10519,95,142.5
71a2b618,Marquez-Smith,,42322 Dyer Motorway,Torresmouth,ME,16623,30.7,46
71a2b652,Cannon-Ramirez,Michael Scott,30235 Warren Well,East Elizabethfort,ID,24200,60,90
71a2b686,Washington-Arnold,Creed Patton,86095 Keith Forge,New Kayla,WA,62076,110.4,165.6
71a2b6c0,Kelley-Khan,Michael Scott,705 Daniel Knoll Apt. 624,Lake Pamelabury,ME,5507,41.7,62.6
71a2b6f4,"Perkins, Melton and Campbell",Dwight Schrute,06706 Howard Orchard,Murphystad,CO,75347,165,247.5
71a2b72e,Savage-Kennedy,Stanley Hudson,9669 Hall Glens Apt. 076,Lake Andrea,MS,85262,45,67.5
71a2b768,Simpson-Mclaughlin,Creed Patton,19401 Kelley Turnpike Suite 930,New Peterville,FL,13503,100,150
71a2b7a6,Baldwin-Acosta,Dwight Schrute,30857 Jefferson Freeway Apt. 848,New Elizabethmouth,NC,48882,39.4,59.1
71a2b7e2,Hancock Inc,,560 Rivera Streets Apt. 955,Taylormouth,WI,32292,72.8,109.2
71a2b81e,Huynh Inc,,281 Scott Via,Christopherhaven,NV,61492,19.6,29.4
71a2b85a,"Mitchell, Arnold and Waters",Stanley Hudson,3845 Coleman Union,North Julia,IA,44065,57.8,86.7
71a2b898,"Mooney, Stein and Thomas",Dwight Schrute,67215 Potter Light Apt. 207,Connieton,UT,97360,72.3,108.5
71a2b8d2,"Landry, Miller and Smith",Andy Bernard,84380 Armstrong Pass Suite 427,East Angelicachester,DE,76183,78.8,118.2
71a2b92c,Winters-Williams,Stanley Hudson,111 Christopher Terrace,Amyland,WI,7863,80,120
71a2b968,Leach Ltd,Andy Bernard,436 Turner Valley,North Diana,AK,11565,101.7,152.6
71a2b99a,"Mason, Cook and Black",Andy Bernard,30688 Carroll Trail,New Davidview,NC,41722,130,195
71a2b9d8,Gillespie LLC,Dwight Schrute,5463 Robert Shoals Suite 346,Andrewchester,MA,81443,42.5,63.8
71a2ba12,Spencer-Munoz,,10183 Carol Walk Suite 664,Joshuaburgh,UT,72108,74.9,112.4
71a2ba46,Meza-Mata,Creed Patton,4097 Vincent Summit,Brittneychester,CA,13334,145.3,218
71a2bb02,Brown PLC,Kevin Malone,1462 Hopkins Streets Apt. 338,Brownfort,MO,79865,150,225
71a2bb5c,Lawrence-Salinas,Kevin Malone,86584 James Tunnel,Mercadoville,WY,10378,74.9,112.4
71a2bcd8,"Rich, Newton and Miller",,225 Jones Rapids Apt. 061,West Louis,DC,30456,145.3,218
71a2bd6e,"Johnson, Martin and Atkins",Creed Patton,81866 Jordan Springs Apt. 122,Jacksonstad,IA,97451,72.5,108.7
71a2bddc,Simpson Group,Dwight Schrute,676 Erin Corner Apt. 864,New Sierraburgh,OK,5677,67.5,101.3
71a2be4a,Andrews Ltd,Dwight Schrute,2850 Lawrence Greens Suite 281,Kimberlyhaven,RI,2723,70,104.9
71a2beae,"Landry, Miller and Smith",,84380 Armstrong Pass Suite 427,East Angelicachester,DE,76183,72,108
71a2bf12,King Inc,,025 Claudia Centers,East Andrea,ME,73618,99.9,149.9
71a2c0de,"Goodwin, Cook and Baker",,2362 Lucero Village,Port Carolynview,KS,37101,54,81
71a2c1ba,Shah Ltd,Dwight Schrute,6963 Haley Ford,New Frankberg,LA,34675,78.7,118.1
71a2c214,Cochran LLC,Creed Patton,78083 Schmidt Lakes Apt. 597,West Mollyberg,NH,73435,68,102
71a2c25a,"Richardson, Young and Hodges",Andy Bernard,698 Vang Villages Suite 463,Jonesberg,DE,32422,124.9,194.9
71a2c2be,"Barrera, Torres and Walker",Stanley Hudson,6341 Herman Dale,Adamsside,NM,83070,255,382.5
71a2c32c,Davila-Moore,Stanley Hudson,738 Lynn Ramp,East Annamouth,CT,5475,72,108
71a2c374,Fox-Dillon,Stanley Hudson,0345 Ashley Lodge,New Davidfort,FL,92543,112.6,169
71a2c3a4,"Owens, Rivers and Butler",Creed Patton,980 Jesse River Apt. 889,Lake Terrencestad,CA,74421,90.6,135.9
71a2c3e2,Fox-Dillon,Andy Bernard,0345 Ashley Lodge,New Davidfort,FL,92543,44.8,67.2
71a2c41c,Turner-Estrada,Dwight Schrute,832 Lawson Junctions,Grahamland,VA,96015,34.2,51.3
71a2c44c,Mcneil and Sons,,89477 Corey Place Suite 228,Smithmouth,CT,50048,90.6,135.9
71a2c4b4,Figueroa-Williams,Andy Bernard,16487 Larry Motorway,Michaelfort,MD,64795,64.9,97.4
71a2c518,Pena LLC,Creed Patton,15698 Hill Isle,West Bonnie,SC,64843,274.8,412.3
71a2c552,"Miller, Peterson and Davis",Meredith Palmer,15600 Bishop Manors Apt. 527,North Jacqueline,SD,19717,74.7,112
71a2c58c,Mcgee-Cervantes,Dwight Schrute,927 Estrada Branch,Ritterland,OH,87501,149.9,224.9
71a2c5c0,Price PLC,Dwight Schrute,595 Cox Bypass,East Beth,OH,39465,71.1,106.7
71a2c5fa,"Norris, Park and Jones",Andy Bernard,3952 Holloway Fort,South Teresastad,MI,57590,76.7,115.1
71a2c638,Harris Group,Pam Beesly,70384 Paul Vista,Port Staceyport,WY,16535,190,285
71a2c674,Hood Ltd,Dwight Schrute,285 Dana Island,Port Jamesview,AK,98550,20.5,30.8
71a2c6a6,Hill Inc,Stanley Hudson,09308 Danielle Canyon Apt. 204,Sarahfurt,LA,3480,150,225
71a2c6e2,White Inc,Andy Bernard,4907 Christina Lakes,Cunninghamville,AK,21372,104.9,157.4
71a2c714,Riddle PLC,,737 Sandoval View,Garciaside,NV,10037,225,337.5
71a2c746,Clayton Group,Phyllis Vance,35513 Waters Summit Apt. 286,East Sandra,MA,83025,150,225
71a2c782,Dawson LLC,Stanley Hudson,991 Christopher Trail Suite 154,Lawrencebury,UT,78224,76.2,114.3
71a2c7b4,Mcneil and Sons,Andy Bernard,89477 Corey Place Suite 228,Smithmouth,CT,50048,168.7,253.1
71a2c7f0,Bradshaw Ltd,Andy Bernard,7093 Kevin Rue,North Kelly,WV,82425,130,195
71a2c822,"Norris, Park and Jones",Stanley Hudson,3952 Holloway Fort,South Teresastad,MI,57590,33.4,50.1
71a2c85e,Sweeney Ltd,Phyllis Vance,8743 Stephenson Run Suite 421,Greenbury,WA,72048,63,94.5
71a2c890,Vargas Inc,Stanley Hudson,2413 Huerta Station Suite 503,Orozcomouth,ND,24886,30,45
71a2c8c2,Vazquez-Brown,Stanley Hudson,8415 Jeremy Ville,West Gina,CA,7401,85,127.5
71a2c8fe,"Ramirez, Gonzalez and Glover",,254 Lewis Lights,Port Matthewtown,TX,62665,82.5,123.7
71a2c930,Lang Ltd,Phyllis Vance,239 Randolph Vista,West Robert,WY,95428,19.3,29
71a2c96c,Macdonald PLC,Andy Bernard,43572 Hendrix Cliffs Suite 235,Reginabury,ID,8409,82.5,123.8
71a2c99e,White Group,Meredith Palmer,7682 Saunders Plaza,Fieldsberg,PA,54462,145,217.5
71a2c9da,Ford-Wilson,,7582 Allison Plains Apt. 477,Jessicafort,CA,38470,149.7,224.6
71a2ca0c,Mullins-Sosa,Dwight Schrute,2937 Kristin Bridge,Whiteport,HI,64169,82.5,123.8
71a2ca48,Silva PLC,Andy Bernard,49524 Tammy Dale,Griffinbury,CA,77209,44.2,66.3
71a2ca86,Mckinney Group,Dwight Schrute,1431 Christopher Point Apt. 282,North Shaun,VT,73759,74.6,111.9
71a2cab6,Washington-Arnold,Andy Bernard,86095 Keith Forge,New Kayla,WA,62076,43,64.5
71a2cafa,Graham Group,Andy Bernard,8322 Dustin Mall Apt. 322,Lake Marybury,AL,4959,191.7,287.6
71a2cb42,Nelson-Banks,,53687 Brittany Mount,Ronaldborough,WA,84400,220,330
71a2cb7e,"Griffin, Lopez and Smith",Dwight Schrute,2831 Regina Alley Apt. 560,North Kimberly,TX,46627,75,112.5
71a2cc00,"Gonzalez, Mendoza and Davis",Stanley Hudson,3432 Taylor Wall,Perkinsville,NH,75508,114.9,172.4
71a2cc46,"Gonzalez, Moss and Sanchez",Michael Scott,1857 Brooks Cliffs Apt. 679,Jamiehaven,NM,7134,110,165
71a2cc82,Tran-Lamb,,20150 Bowers Streets Suite 307,Weavermouth,NY,66543,33.8,50.7
71a2ccb4,"Mccormick, Reed and Dickson",Meredith Palmer,09817 Matthew Corners Suite 275,Alexchester,MT,48008,89.8,134.7
71a2ccf0,Conner-Phillips,Creed Patton,74372 Hernandez Ranch Apt. 832,West Angelaville,MO,54730,43,64.4
71a2cd22,Kaiser-Wang,Stanley Hudson,59488 Moore Street,South Nicholeborough,IA,95071,55.1,82.6
71a2cd54,Middleton Group,,211 Perez Inlet Apt. 323,New Tamaraton,NM,47933,105,157.5
71a2cd90,Turner LLC,,436 David Fort,Brownport,IL,68128,37.8,56.7
71a2cde8,"Donaldson, Williams and Mack",Dwight Schrute,23742 Philip Isle,Mannfurt,RI,67643,27.4,41.1
71a2ce26,"Brown, Marquez and Alexander",Creed Patton,02894 James Ports,Jonesside,NH,10782,60,90
71a2ce62,Mendoza Inc,Dwight Schrute,27645 Moore Meadows Suite 575,Leeview,WY,29752,75,112.5
71a2ce94,"Howard, Reyes and Mccormick",Dwight Schrute,55364 Kelly Lodge,South William,AL,9799,159.9,239.9
71a2ced0,Young Group,Andy Bernard,119 Reid Crossroad Suite 647,West Crystalshire,OR,45048,74.7,112.1
71a2cf02,Hernandez-Banks,Dwight Schrute,430 Allen Canyon Suite 315,South Keith,WV,30630,75,112.5
71a2cf3e,"Sanchez, Roberts and Hickman",Stanley Hudson,2373 Scott Oval Suite 932,North Williamshire,SC,47711,112.1,168.2
71a2cf70,"Kane, Mckinney and Washington",Andy Bernard,6731 Adriana Plains Apt. 882,Karenfurt,OR,97458,86.6,129.9
71a2cfac,Parrish Inc,Dwight Schrute,09059 Juarez Pines Suite 167,North Traceyfurt,KS,52860,70.8,106.2
71a2cfde,Howell Inc,Creed Patton,140 Jeff Creek,Williamsberg,WA,27561,70.8,106.2
71a2d01a,Ruiz Inc,Phyllis Vance,486 Ross Plaza,Joefort,IL,77130,54.7,82.1
71a2d058,"Ward, Mckee and Smith",Dwight Schrute,22474 Ford Oval Suite 940,East Joseph,NC,13593,114.9,172.4
71a2d088,"Owens, Rivers and Butler",,980 Jesse River Apt. 889,Lake Terrencestad,CA,74421,60,90
71a2d0c6,Garcia Inc,,29298 Guzman Mall,New Leslie,OR,24866,74.9,112.4
71a2d11e,"King, Smith and White",Andy Bernard,25487 Reynolds Prairie Suite 695,Port Nicoleton,KS,58108,118.3,177.5
71a2d164,Patterson-Fox,Kevin Malone,044 Ramirez Crossroad Apt. 562,Sarahshire,IN,21197,125.9,188.9
71a2d19e,Sanchez-Yang,Stanley Hudson,84511 Hector Parkway Suite 025,Lake Melvinhaven,NM,8523,164.9,247.4
71a2d1d2,Beltran Inc,Andy Bernard,78893 Barbara Burg Suite 579,New Ashley,NY,69686,78.4,117.6
71a2d20c,Grant and Sons,Dwight Schrute,5115 Mercado Extensions,North Robertbury,AZ,19788,169.2,253.8
71a2d24a,Brown and Sons,Kevin Malone,49898 Harrison Camp Apt. 744,North Jacqueline,IN,10965,73.5,110.2
71a2d27a,"Hicks, Dominguez and Charles",Ryan Howard,63424 Lisa Motorway Suite 702,South Patriciaport,NE,56911,113.4,170.1
71a2d2b8,Ford LLC,,4484 Robert Stream,West Brittany,DC,94021,147.5,221.3
71a2d2e8,Moody PLC,Stanley Hudson,62872 Smith Divide Suite 155,Craighaven,OH,20954,45,67.5
71a2d326,"Freeman, Young and Jones",,50984 Kelly Track Apt. 760,East Josephshire,MN,91665,41.3,61.9
71a2d358,Preston-Guerrero,,49618 Stafford Square Suite 316,Lake Richardfort,OR,96162,113.4,170.1
71a2d394,"Wright, Jones and Massey",Andy Bernard,279 Rogers Alley Suite 444,Wilsonshire,WV,10285,115,172.5
71a2d3d0,"Bell, Rose and Walters",Andy Bernard,4859 Ryan Prairie Suite 022,Andersonshire,WV,46477,37.3,55.9
71a2d402,Barnes Inc,Phyllis Vance,76811 Skinner Divide,Andersonside,CA,83629,125.9,188.9
71a2d434,"Curtis, Scott and Wright",Dwight Schrute,0155 Scott Valleys,Lisastad,NC,65698,41.3,62
71a2d470,"Reed, Houston and White",,8740 Melvin Gardens,Lake Johnberg,MD,77990,78.3,117.5
71a2d4a2,"Gomez, Patel and Ruiz",Dwight Schrute,812 Jack Lights Apt. 856,Lake Toniton,NV,22173,86.6,129.9
71a2d4de,"Greene, Smith and Douglas",Creed Patton,516 Derek Land,Frenchfort,NH,35288,33.4,50.1
71a2d51a,Lawson-Robinson,Stanley Hudson,85856 Brianna Villages Apt. 976,Lake David,OR,46553,119.9,179.9
71a2d5ba,Brown and Sons,Andy Bernard,49898 Harrison Camp Apt. 744,North Jacqueline,IN,10965,45,67.4
71a2d5f6,"Ingram, Washington and Anderson",Kevin Malone,961 Michael Lake Apt. 492,New Geoffrey,MD,24009,324.8,487.2
71a2d634,Scott-Curry,Phyllis Vance,056 Powell Fords Apt. 768,South Matthew,CA,80356,116.5,174.7
71a2d966,Wright Ltd,Dwight Schrute,53067 Yvonne Glens,Brianview,MI,69899,48.4,72.6
71a2da10,"Banks, Mcdonald and Navarro",Creed Patton,24468 Karen Harbors,East Ashleyfurt,NJ,1476,299.9,449.9
71a2da68,Fernandez Ltd,Creed Patton,186 Edgar Road,Sanfordtown,VT,6306,138.2,207.3
71a2daa6,Noble LLC,Andy Bernard,708 Rhonda Shoals,Darrenfort,NC,85816,52.5,78.8
71a2dae2,Miller-Reyes,Dwight Schrute,988 Gonzalez Stravenue,East Eric,IN,15366,82.6,123.9
71a2db1e,Villegas-Richards,Andy Bernard,122 Woods Drive Suite 147,Timothyton,VA,50653,57,90.5
71a2db50,Patterson-Fox,Stanley Hudson,044 Ramirez Crossroad Apt. 562,Sarahshire,IN,21197,104.9,157.4
71a2db8c,Kennedy-Lopez,Dwight Schrute,4676 Ashley Shores,Stewartville,OR,14777,71.7,107.6
71a2dbbe,Perez Ltd,Creed Patton,8846 John Forks,North Scott,MT,35868,165,247.5
71a2dbfa,"Castillo, West and Shepard",Stanley Hudson,711 Morales Cliff Apt. 547,Port Charlesberg,DE,21359,40.8,61.3
71a2dda8,Malone-Brooks,Dwight Schrute,90969 Hill Fork,Jasmineberg,NV,514,44.6,66.9
71a2de48,Fisher Group,Kevin Malone,4784 Brown Street Apt. 833,West Stephanie,WY,76330,75,112.5
71a2df42,Hill Inc,Meredith Palmer,09308 Danielle Canyon Apt. 204,Sarahfurt,LA,3480,233.1,349.7
71a2dfb0,Hall-Nelson,Andy Bernard,891 Brian Fort Suite 399,Saraton,CO,96032,125.9,188.9
71a2e014,Santiago PLC,Dwight Schrute,2357 Christina Vista,South Heather,AR,46359,155.9,233.9
71a2e0b4,Martinez PLC,Stanley Hudson,1146 Hill Mountains,East Angelastad,MO,63253,205,307.4
71a2e10c,Gray LLC,,4569 Victoria Trail,Blakebury,SC,3317,50,75
71a2e24c,"Jones, Thompson and Lee",Stanley Hudson,00496 Laura Inlet,West Stephen,AR,34206,149,223.5
71a2e2ba,English Ltd,Michael Scott,4294 Ashley Oval Suite 718,Serranoberg,MS,23205,61.7,92.5
71a2e31e,Fuentes-Martin,,2591 Edwin Route,West Michelle,FL,34906,354.2,531.3
71a2e37a,Weeks-Perry,Kevin Malone,75642 Brandon View,South Christopherport,MI,72519,65,97.5
71a2e3b6,"Lopez, James and Cowan",Dwight Schrute,23566 Rodriguez Pass,Port Patrickview,GA,61182,51.5,77.3
71a2e3f4,Wilson-Johnson,Phyllis Vance,876 Brian Rapid Suite 280,Lake Michaelshire,CA,73991,46.5,69.7
71a2e424,"Mullins, Johnson and Herrera",Dwight Schrute,451 Stacy Keys Apt. 934,Smithside,MO,93875,168.6,252.9
71a2e462,Webster Inc,Dwight Schrute,81939 Day Trafficway,West Nicoleborough,AL,21176,124.9,187.4
71a2e492,Lewis-Richardson,,120 Alicia Islands,Port Kevin,NE,31179,89.8,134.7
71a2e4cc,Nelson PLC,Andy Bernard,5449 Duarte Parkways,Fishermouth,TN,85012,55.4,83.1
71a2e500,"Sherman, Kim and Hodges",Andy Bernard,361 Sabrina Cliffs Suite 807,Adamfurt,AK,99844,22.1,33.2
71a2e53a,Fuentes-Martin,,2591 Edwin Route,West Michelle,FL,34906,209.9,314.9
71a2e56e,"Moore, Delacruz and Brown",Ryan Howard,622 Anderson Mountains,New Joshuaberg,NV,51171,74.9,112.4
71a2e5a8,"Jackson, Knight and Jackson",Ryan Howard,28338 Glenn Ford,East Peter,TN,80780,306.8,460.2
71a2e5dc,"Mitchell, Arnold and Waters",Kevin Malone,3845 Coleman Union,North Julia,IA,44065,137.5,211.2
71a2e60c,Ryan and Sons,Dwight Schrute,32674 Stein Trail Apt. 293,Port Patriciastad,UT,30192,64.7,97.1
71a2e640,Nelson-Banks,Kevin Malone,53687 Brittany Mount,Ronaldborough,WA,84400,209.9,314.9
71a2e67a,Reed-Jenkins,Stanley Hudson,6227 Ashley Villages,Flemingberg,NJ,45100,66.3,99.4
71a2e6ae,"Houston, Moore and Savage",Phyllis Vance,229 House Freeway Apt. 691,New Robertside,KS,89101,19.3,29
71a2e6e8,Johnson-Hall,,6986 Mclaughlin Stream Suite 722,North Janet,RI,25662,54.9,82.4
71a2e71c,Frey PLC,,63323 John Union Apt. 197,Lake Bradside,AR,79410,48.4,72.6
71a2e758,Lopez Inc,Creed Patton,74975 Jamie Pike Apt. 143,South Olivia,MO,2029,135.4,203.1
71a2e78a,Noble LLC,Dwight Schrute,708 Rhonda Shoals,Darrenfort,NC,85816,225,337.5
71a2e7ba,"Pugh, Hendricks and Thompson",,086 Fleming Valleys,New Karen,MS,43620,153.3,230
71a2e828,Lozano-Torres,Andy Bernard,597 Jesse Trail Suite 063,Palmerburgh,OR,58552,72,108
71a2e866,Miller-Reyes,Pam Beesly,988 Gonzalez Stravenue,East Eric,IN,15366,40,60
71a2e8a2,"Chambers, Morales and Brown",Kevin Malone,14140 Taylor Skyway,East Kimberlyville,NH,73734,46.7,70.1
71a2e8de,"Nguyen, Williams and Thompson",Dwight Schrute,49371 Skinner Lodge Suite 483,New Jessica,MO,63086,82.5,123.8
71a2e910,"Escobar, Floyd and Carpenter",Dwight Schrute,918 Kayla Squares Suite 762,South Blakeborough,PA,87467,130,195
71a2e94c,"Moore, Kaufman and Washington",Stanley Hudson,17186 Stephanie Forges Suite 231,North Jerryburgh,MN,79631,83.9,125.9
71a2e97e,"Howard, Reyes and Mccormick",,55364 Kelly Lodge,South William,AL,9799,60,90
71a2e9b0,Odom-Floyd,Dwight Schrute,8107 Phillip Islands,West Kathryn,MA,49238,63,94.5
71a2e9ec,Henry and Sons,Meredith Palmer,762 Jessica Ridges Apt. 763,South Kevin,WY,24749,36.4,54.5
71a2ea1e,"Jenkins, Calderon and Nelson",Stanley Hudson,616 Ian Manor,Port Emilychester,WI,15230,281.4,422.1
71a2ea5a,Phillips Inc,Andy Bernard,3628 Emily Stream,Port Tinaborough,WI,55957,129.7,194.6
71a2ea8c,Hill LLC,Dwight Schrute,412 Reed Burgs,Amandaview,WV,62962,63,94.4
71a2eabe,Rubio-Henderson,Dwight Schrute,8693 Michael Walks,Valeriehaven,MS,64339,147.4,221.1
71a2eafa,Wilson-Lewis,,10731 Benjamin Branch Apt. 679,Hernandezport,NH,40005,137.3,206
71a2eb2c,Mathis-Lopez,Creed Patton,3590 Brown Hollow,Davischester,DC,93639,41,61.5
71a2eb5e,Mann-Henderson,Stanley Hudson,3481 Spears Manors,East Heidimouth,WY,88365,54.9,82.4
71a2eb9a,Mckay PLC,Dwight Schrute,1135 Heather Bridge,Coleland,ND,10170,69.4,104.1
71a2ebcc,"Mullins, Johnson and Herrera",,451 Stacy Keys Apt. 934,Smithside,MO,93875,70.8,106.2
71a2ebfe,Frazier Inc,Stanley Hudson,4032 Gomez Causeway Suite 984,Loriview,WV,8872,86.7,130.1
71a2ec3a,Adams-Small,Andy Bernard,57735 Nancy Corners,Stevenstown,MS,60111,67.5,101.3
71a2ec6c,"Maxwell, Larson and Kelly",Andy Bernard,4763 Regina Glen Suite 910,New Kirkton,AZ,4457,148.9,223.4
71a2ec9e,"Osborn, Bowman and Fitzpatrick",Dwight Schrute,0431 Caldwell Villages Apt. 382,Matthewshire,MO,76849,71.7,107.6
71a2ecda,Jackson-Howard,Andy Bernard,2789 Michael Circle,Lake Mia,KS,5129,129.6,194.4
71a2ed0c,"King, Smith and White",Andy Bernard,25487 Reynolds Prairie Suite 695,Port Nicoleton,KS,58108,67.5,101.3
71a2ed3e,Mccann-Martinez,Andy Bernard,6862 Megan Motorway Apt. 434,West Anthony,AZ,13513,65,97.5
71a2ed7a,Garcia-Kirby,,9345 Hines Vista Apt. 763,South Paulatown,CO,27362,210,315
71a2edac,Martinez PLC,Meredith Palmer,1146 Hill Mountains,East Angelastad,MO,63253,33.3,49.9
71a2ede8,"Mcgee, White and Watson",Stanley Hudson,8609 Fletcher Rapid,Port Jeffside,ME,73766,76.7,115.1
71a2ee1a,Hernandez-Banks,Stanley Hudson,430 Allen Canyon Suite 315,South Keith,WV,30630,300,450
71a2ee4c,"Adams, Barnes and Herrera",Stanley Hudson,47253 Judy Run Suite 387,Robertberg,CO,87271,75,112.4
71a2ee88,Hill LLC,Ryan Howard,412 Reed Burgs,Amandaview,WV,62962,34.9,52.4
71a2eeba,"Ortiz, Williams and Shelton",Meredith Palmer,44255 Franco Hills,East Carrieville,AK,93870,33.7,50.6
71a2eeec,Robinson Inc,Dwight Schrute,38003 Jenny Green Suite 763,South Jenniferview,SD,71650,51.3,76.9
71a2ef28,Munoz LLC,Stanley Hudson,53639 Jill Meadow,East Michelleville,UT,65229,97,149.2
71a2ef5a,White-Gonzales,Andy Bernard,444 Jones Prairie,Kevinhaven,NE,34901,199.4,299.1
71a2ef8c,"Moore, Delacruz and Brown",Andy Bernard,622 Anderson Mountains,New Joshuaberg,NV,51171,300,450
71a2efc8,Jimenez and Sons,Dwight Schrute,7413 Turner Centers Suite 681,Rodneyshire,TX,81750,75,112.5
71a2effa,Huff-Riley,Dwight Schrute,8419 Brittany Trail Suite 570,Leemouth,OH,5947,60,90
71a2f02c,Walsh-White,Dwight Schrute,65169 Hicks Branch,East Josephmouth,SD,27181,18.7,28
71a2f068,Hobbs-Allen,Ryan Howard,5213 Griffin Squares Suite 184,Port Martinhaven,AL,32490,124.8,187.1
71a2f09a,"Oneal, Brewer and Salazar",,238 Robinson Fords,Leefort,WY,88285,275,412.5
71a2f0cc,Wagner-Thompson,Stanley Hudson,674 Hernandez Unions,Williamsburgh,DC,72546,107.4,161.1
71a2f108,Dunn-Dean,Andy Bernard,996 Arthur Manors,New Joseph,NJ,17656,86.2,129.4
71a2f13a,Brown and Sons,Michael Scott,49898 Harrison Camp Apt. 744,North Jacqueline,IN,10965,60,90
71a2f16c,Roman and Sons,,179 Brown Mill,Mollystad,OR,95155,170,254.9
71a2f1a8,Vasquez-Garcia,Creed Patton,3036 Lopez Stravenue Apt. 285,Jamiehaven,OR,35041,187.5,281.2
71a2f1da,"Reed, Houston and White",,8740 Melvin Gardens,Lake Johnberg,MD,77990,140,210
71a2f20c,Gamble PLC,Dwight Schrute,63479 Gibson Hills,East Julieton,DC,55203,150,224.9
71a2f248,Zavala-Wells,Stanley Hudson,9118 Bowen Skyway,Michaelborough,SC,93468,145.3,218
71a2f27a,Warren PLC,Andy Bernard,6279 Hernandez Hill Suite 817,East Elizabeth,RI,90006,146.7,220
